source,target,weight
12848262,7309052,1
12848262,89522068,1
232427887,701725963,1
232427887,7309052,1
232427887,89522068,8
7309052,89522068,1
3277891994,701725963,1
19489239,701725963,1
19489239,87818409,1
42589739,701725963,1
296260628,701725963,1
701725963,932068755856936960,1
1917731,73672445,1
701725963,73672445,1
73672445,89820928,1
73672445,91478624,1
89820928,91478624,1
332496416,701725963,1
17469289,22650211,1
17469289,701725963,1
216620491,24742982,1
1013014316927332352,1242015104226320384,2
1013014316927332352,3384441,2
216620491,39453212,3
2151170593,216620491,2
216620491,33933259,1
1242015104226320384,846375823535816706,1
15947471,846375823535816706,1
1240939887861219328,2151170593,1
2151170593,365365367,2
1367531,3932768472,2
2852597261,592730371,1
2852597261,786568723477897216,3
3932768472,592730371,1
47739450,592730371,1
592730371,786568723477897216,1
100250921,3932768472,1
3932768472,806344552718045184,1
1144128948240035840,806347865073315844,1
1209417007,806347865073315844,1
3932768472,90651198,1
2945287090,806347865073315844,1
178806519,3932768472,1
201066140,806347865073315844,1
1367531,17469289,1
1367531,47739450,1
17469289,3932768472,1
17469289,47739450,1
1174297440003993601,1224185690713460736,1
1174297440003993601,270016438,1
1174297440003993601,489295715,1
1174297440003993601,77918673,1
1224185690713460736,270016438,1
1224185690713460736,3932768472,1
270016438,3932768472,1
270016438,489295715,1
3932768472,489295715,1
3932768472,77918673,1
489295715,77918673,1
3932768472,6724252,1
3496521197,3932768472,1
155581583,3932768472,1
1299007622968901637,3932768472,1
228459707,3932768472,1
468646961,806347865073315844,2
19604599,394087611,1
19604599,47529622,1
394087611,47529622,1
16077204,19604599,3
17138582,203123011,1
19604599,203123011,2
132945170,15754281,1
15754281,16077204,1
15754281,19604599,1
19604599,87818409,1
309119004,87818409,1
19604599,279097431,1
189406309,89522068,1
19604599,2985479932,1
19604599,771582213896802304,2
1010593116,17138582,2
1010593116,19604599,1
1010593116,232427887,1
1010593116,35315865,1
1010593116,89522068,1
17138582,232427887,1
17138582,35315865,1
19604599,35315865,1
232427887,35315865,1
35315865,89522068,1
1157395568135557120,19604599,1
12848262,19604599,1
12848262,252794509,1
19604599,252794509,1
19604599,42229043,1
14647570,19604599,1
19604599,20562637,1
189406309,21212604,2
19604599,21212604,1
19604599,23371841,1
19604599,85694915,1
23371841,771582213896802304,2
23371841,85694915,1
771582213896802304,85694915,2
1011970623470489601,16077204,2
1011970623470489601,19604599,1
1013014316927332352,330826792,3
1013014316927332352,44728980,2
21941227,85694915,1
19502995,85694915,1
14606079,85694915,1
1096205507348623360,1157395568135557120,1
1096205507348623360,85694915,1
1157395568135557120,15966995,1
1157395568135557120,810914421870563329,3
1157395568135557120,85694915,1
15966995,771582213896802304,1
15966995,85694915,1
810914421870563329,85694915,1
18320938,85694915,1
17112878,85694915,1
17112878,932068755856936960,1
39416218,85694915,1
232268199,85694915,1
85694915,870429873621172226,1
40596411,46645746,1
111872402,24059402,1
111872402,46645746,1
1059172611035447296,1192441064403193856,4
1059172611035447296,891411271794520069,9
1059172611035447296,14115912,1
1192441064403193856,891411271794520069,1
1059172611035447296,5695632,1
1038597983032336384,1059172611035447296,2
1059172611035447296,44425241,1
16182602,302938456,1
23834596,2494186513,1
23834596,720707160095727616,1
2494186513,720707160095727616,1
302938456,720707160095727616,1
302938456,6134882,1
116765012,130034862,1
1108477440517656576,3314652765,1
3314652765,4391165297,1
158588740,804667111851356160,2
29398579,804667111851356160,1
120737021,158588740,1
158588740,950824252562903040,1
23865085,823255657902129153,1
14705603,23865085,2
14705603,27055034,1
14705603,506429053,1
23865085,27055034,1
23865085,506429053,1
27055034,506429053,1
16012783,23865085,1
14705603,2915954031,1
23865085,721387177091993600,1
21212604,23865085,1
1082730144794587137,821699497,1
24700876,821699497,2
813801457950609408,821699497,1
1216654609768484865,757300766478663680,1
14362766,19089339,2
14362766,204965323,1
14362766,244701234,1
14362766,25387183,1
19089339,204965323,1
19089339,244701234,1
19089339,25387183,1
204965323,244701234,1
204965323,25387183,1
204965323,885891622919184384,1
244701234,25387183,1
244701234,885891622919184384,1
25387183,885891622919184384,1
2347049341,244701234,1
208120290,244701234,1
244701234,532562634,1
47678782,532562634,1
244701234,87371781,1
151274219,244701234,1
151274219,37723353,1
244701234,576188032,1
37723353,576188032,1
244701234,612473,1
244701234,69797010,1
1355208397235302406,14606079,1
14606079,244701234,2
14606079,39416218,1
244701234,281877818,1
1255393579507351554,244701234,2
244701234,760213207332052995,1
244701234,924842503869730817,1
39416218,924842503869730817,1
100250921,37723353,2
16017475,244701234,1
1087380412089987077,244701234,1
1087380412089987077,3277891994,1
244701234,3277891994,1
244701234,826351383855058944,1
244701234,7745472,1
244701234,55060090,1
17070113,244701234,1
244701234,87416722,1
244701234,59393368,1
244701234,32313637,1
2704294333,32313637,1
1255393579507351554,2476130260,1
1255393579507351554,39416218,1
244701234,2476130260,1
2476130260,39416218,1
1305509934797217792,964607168992329728,51
108252113,3150940290,1
108252113,964607168992329728,1
1657730988,964607168992329728,1
18548529,964607168992329728,1
3150940290,964607168992329728,1
1184085522248949760,2312262702,1
2166444230,2312262702,1
143409262,631810714,1
108391251,1247238336084729856,1
375369317,54936590,1
108391251,6134882,1
28838219,610659001,1
1087380412089987077,404422077,1
2728333028,28838219,1
2728333028,37723353,1
2728333028,394087611,1
18812572,208120290,1
18812572,28838219,1
208120290,28838219,1
208120290,3108351,1
1012351320953708545,2985479932,1
28838219,488950348,2
204748499,39416218,1
1255393579507351554,2985479932,1
1435461,16076032,1
1435461,28838219,4
16076032,28838219,2
1435461,317980134,2
1435461,47678782,2
1435461,93419198,2
28838219,317980134,2
317980134,34713362,2
317980134,47678782,2
317980134,93419198,2
34713362,47678782,2
47678782,93419198,2
1194962714,1255393579507351554,4
1194962714,1435461,1
1194962714,28838219,1
1194962714,317980134,1
1194962714,34713362,1
1194962714,37723353,1
1194962714,47678782,1
1194962714,488950348,1
1194962714,93419198,1
1194962714,991940041,1
1255393579507351554,1435461,1
1255393579507351554,317980134,1
1255393579507351554,34713362,1
1255393579507351554,37723353,1
1255393579507351554,47678782,1
1255393579507351554,488950348,1
1255393579507351554,93419198,1
1435461,24261916,1
1435461,37723353,2
1435461,488950348,1
1435461,991940041,1
24261916,317980134,1
24261916,34713362,2
24261916,47678782,1
24261916,488950348,3
24261916,93419198,1
24261916,991940041,1
317980134,37723353,1
317980134,488950348,1
317980134,991940041,1
34713362,488950348,1
34713362,991940041,1
37723353,47678782,1
37723353,488950348,1
37723353,93419198,1
37723353,991940041,1
47678782,991940041,1
488950348,93419198,1
488950348,991940041,1
93419198,991940041,1
28838219,3325105445,1
3325105445,827119753537937408,1
16334139,21316253,2
16334139,2353701600,1
16334139,28838219,1
16334139,47678782,1
16334139,84684955,1
16334139,967356481,1
21316253,47678782,2
21316253,84684955,2
2353701600,84684955,1
2353701600,967356481,2
84684955,967356481,1
15374714,28838219,1
15374714,402458269,1
28838219,402458269,1
3419251203,587205438,2
13393052,28838219,1
100250921,2985479932,1
100250921,47678782,1
100250921,75690416,1
28838219,75690416,1
2985479932,75690416,1
47678782,75690416,2
233364902,28838219,1
233364902,35773039,1
48110818,753562266,1
1435461,48110818,1
1435461,605153786,1
156314187,28838219,1
149282848,28838219,1
2377589106,28838219,1
1396575560,21184460,1
1396575560,28838219,1
1396575560,45586617,1
1396575560,75937326,1
21184460,75937326,1
45586617,75937326,1
20742461,2710796718,1
20742461,28838219,1
2710796718,28838219,1
106430958,20715936,1
106430958,394087611,1
20715936,28838219,1
20715936,394087611,1
3059632987,56685329,1
3059632987,844191238991503360,1
56685329,844191238991503360,1
735095544,844191238991503360,1
252751061,3277891994,1
22302678,3277891994,1
16993839,3277891994,1
106430958,3277891994,2
197496309,3277891994,1
16041234,3277891994,1
3277891994,37723353,1
14353202,41822696,1
41822696,551426814,7
453473029,612473,1
136004952,1466898139,5
136004952,801997428,4
19825835,801997428,2
2231199386,801997428,6
14281853,400953126,1
19825835,400953126,2
19825835,6107422,1
2231199386,6107422,1
6107422,62576309,1
19825835,2170986966,6
19825835,825226868,2
2170986966,400953126,2
2170986966,498986721,5
2170986966,825226868,6
400953126,498986721,3
400953126,825226868,1
498986721,825226868,2
19825835,93419198,1
2170986966,2231199386,5
1145380534429859840,19825835,1
1145380534429859840,20378642,1
1145380534429859840,20598137,1
1145380534429859840,2170986966,1
1145380534429859840,2231199386,1
1145380534429859840,224568664,1
1145380534429859840,2838333676,1
1145380534429859840,2954167529,1
1145380534429859840,498986721,1
158021529,1903372854,1
158021529,801997428,4
1903372854,19825835,1
1903372854,20378642,1
1903372854,20598137,1
1903372854,2170986966,1
1903372854,2231199386,1
1903372854,2954167529,1
1903372854,498986721,1
1903372854,801997428,1
19825835,20378642,3
19825835,755135678422327296,1
20378642,20598137,1
20378642,2231199386,2
20378642,224568664,3
20378642,498986721,4
20598137,2170986966,1
20598137,2954167529,1
20598137,755135678422327296,1
20598137,801997428,1
2170986966,224568664,1
2170986966,2954167529,4
2170986966,755135678422327296,1
2231199386,755135678422327296,2
224568664,755135678422327296,1
224568664,801997428,1
2838333676,755135678422327296,1
498986721,755135678422327296,1
498986721,801997428,1
14281853,20973388,1
14281853,3108351,1
14281853,41822696,1
19825835,20973388,1
19825835,3108351,1
20973388,37963496,1
20973388,41822696,1
20973388,498986721,1
20973388,551426814,2
3108351,37963496,1
3108351,41822696,1
3108351,551426814,1
1290572123191365633,19825835,3
1466898139,15348883,2
1466898139,36042554,1
15348883,2196203149,1
15348883,2954167529,1
15348883,36042554,1
19825835,2196203149,1
2196203149,36042554,1
2954167529,36042554,2
19825835,2785680441,1
14281853,170699708,1
170699708,19825835,1
170699708,20598137,1
19825835,37723353,1
19825835,940409602155282432,1
299273962,940409602155282432,1
3362016513,825226868,1
158021529,76004287,1
19825835,76004287,1
2838333676,76004287,1
1074309802225004545,19825835,1
131546062,19825835,1
1480749782,19825835,1
125346858,36670025,2
23584333,904517796,1
3133543325,904517796,1
196504255,3133543325,1
3133543325,91316071,1
19502995,3133543325,1
798953701972938752,8953122,1
798953701972938752,800707492346925056,1
800707492346925056,978265628426432512,1
1115874631,798953701972938752,1
798953701972938752,88702710,1
292432829,798953701972938752,1
59393368,798953701972938752,1
12699932,2918172218,1
12699932,798953701972938752,1
12699932,842550390818201600,1
758386615748263936,798953701972938752,1
1079429091546316800,798953701972938752,1
298122157,798953701972938752,1
13850422,798953701972938752,1
42958829,798953701972938752,1
244030590,798953701972938752,1
798953701972938752,981960751777767424,1
3095991935,798953701972938752,1
798953701972938752,942156122,1
721992033921990656,937664212511309827,1
1199628598509858816,913035902171017218,10
1199628598509858816,974143844,1
913035902171017218,974143844,1
156963753,2151170593,3
1296754272499937280,242261167,1
1013014316927332352,24742982,1
24742982,365365367,1
1296754272499937280,55118669,2
15448383,63929367,1
3384441,55118669,2
365365367,55118669,1
55118669,63929367,1
1156822433162072064,21017729,1
1156822433162072064,700432586720595969,1
21017729,700432586720595969,1
1064603540956565504,1107896723936940032,1
1064603540956565504,21017729,1
1107896723936940032,21017729,1
159162599,21017729,1
16745361,21017729,1
21017729,3140868280,1
32828599,86626845,1
1012351320953708545,1396575560,2
1012351320953708545,15808647,1
1012351320953708545,86626845,1
1396575560,15808647,1
1396575560,86626845,1
2876041031,86626845,1
40129171,86626845,1
1351231556753510415,23169735,1
23169735,86626845,1
551426814,86626845,1
451192624,86626845,2
188369254,86626845,1
6134882,86626845,1
252751061,41822696,1
41822696,86626845,1
32313637,86626845,1
1010321477772697601,14606079,1
1010321477772697601,16017475,1
1010321477772697601,800707492346925056,1
1010321477772697601,887946728,1
14606079,16017475,1
14606079,887946728,1
16017475,887946728,1
800707492346925056,887946728,1
86626845,887946728,1
86626845,87818409,1
21184460,485051625,1
21184460,86626845,1
485051625,86626845,1
7745472,86626845,1
132945170,25562183,1
132945170,86626845,1
25562183,2985479932,1
451192624,50393960,1
1865540413,34262462,1
1865540413,86626845,1
34262462,86626845,1
15438913,86626845,1
233186560,86626845,1
85227160,86626845,1
121680141,3325105445,1
121680141,380648579,1
121680141,42589739,1
121680141,86626845,1
3325105445,380648579,1
3325105445,42589739,1
3325105445,86626845,1
380648579,42589739,1
42589739,86626845,1
348662319,86626845,1
14115912,28430576,1
28430576,86626845,1
1249319185064153088,194516930,2
1249319185064153088,808451126,2
1249319185064153088,362506755,1
44356836,808451126,2
57947582,808451126,2
1249319185064153088,245284856,1
154521314,245284856,1
18548529,245284856,1
1249319185064153088,2312262702,1
1277094794641235973,2312262702,1
1305156978109374465,857659736828674052,1
1249319185064153088,245687754,1
1249319185064153088,763681403821109248,1
1249319185064153088,252751061,1
24733117,612473,1
1917731,317980134,1
1355208397235302406,704282873231237121,1
1917731,704282873231237121,1
1917731,506429053,1
157981564,17134268,1
157981564,1917731,1
157981564,487118986,1
157981564,51241574,1
157981564,788524,1
17134268,487118986,1
487118986,788524,1
1917731,303862998,1
1079429091546316800,1917731,1
1079429091546316800,2421067430,1
1079429091546316800,758386615748263936,1
1917731,2421067430,1
1917731,282790593,1
282790593,758386615748263936,1
1303227317377007617,330717019,1
1917731,330717019,1
1917731,878247600096509952,1
1209417007,1917731,1
1917731,2347049341,1
1917731,3496521197,1
2876041031,3496521197,1
1917731,24506246,1
18379614,1917731,1
1019581523849334785,1917731,1
18320938,872563312394870785,2
907139600,942156122,1
18320938,259725229,1
18320938,85227160,1
234896532,716813053,1
234896532,85227160,1
716813053,85227160,1
1107896723936940032,19422491,1
18320938,4970411,1
18320938,45010849,1
16513335,216767555,1
18320938,216767555,1
1155192538535550976,18320938,3
1087380412089987077,24733117,1
1087380412089987077,714377713,1
1087380412089987077,91478624,1
16334139,18320938,1
16334139,24733117,1
16334139,714377713,1
16334139,91478624,2
18320938,714377713,1
24733117,714377713,1
24733117,91478624,1
714377713,91478624,1
18320938,2598999181,1
1082334352711790593,18320938,1
1082334352711790593,932068755856936960,1
